Year,Quarter,OriginCountry,DestinationCountry,Exports_During_The_Quarter
2020,2Q2020,Czech Republic,Ireland,
2020,2Q2020,Czech Republic,Latvia,
2020,2Q2020,Czech Republic,Maldives,
2020,2Q2020,Czech Republic,Netherlands,
2020,2Q2020,Czech Republic,Poland,
2020,2Q2020,Czech Republic,Portugal,
2020,2Q2020,Czech Republic,Romania,
2020,2Q2020,Czech Republic,Russia,
2020,2Q2020,Czech Republic,Serbia,
2020,2Q2020,Czech Republic,Slovakia,
2020,2Q2020,Czech Republic,Slovenia,
2020,2Q2020,Czech Republic,Spain,
2020,2Q2020,Czech Republic,United Kingdom,
2020,2Q2020,Denmark,Finland,
2020,2Q2020,Denmark,Germany,
2020,2Q2020,Denmark,Norway,
2020,2Q2020,Denmark,Sweden,
2020,2Q2020,Egypt (UN),Ethiopia,
2020,2Q2020,Egypt (UN),Libya,
2020,2Q2020,El Salvador,Costa Rica,
2020,2Q2020,El Salvador,Guatemala,
2020,2Q2020,El Salvador,Honduras,
2020,2Q2020,El Salvador,Nicaragua,
2020,2Q2020,Estonia,Finland,
2020,2Q2020,Estonia,Ukraine,
2020,2Q2020,EU (External Trade),Albania,
2020,2Q2020,EU (External Trade),Algeria,
2020,2Q2020,EU (External Trade),Andorra,
2020,2Q2020,EU (External Trade),Angola,
2020,2Q2020,EU (External Trade),Argentina,
2020,2Q2020,EU (External Trade),Armenia,
2020,2Q2020,EU (External Trade),Australia,
2020,2Q2020,EU (External Trade),Azerbaijan,
2020,2Q2020,EU (External Trade),Bahrain,
2020,2Q2020,EU (External Trade),Barbados,
2020,2Q2020,EU (External Trade),Belarus,
2020,2Q2020,EU (External Trade),Benin,
2020,2Q2020,EU (External Trade),Bolivia,
2020,2Q2020,EU (External Trade),Bosnia & Herzegovina,
2020,2Q2020,EU (External Trade),Brazil,
2020,2Q2020,EU (External Trade),Burkina Faso,
2020,2Q2020,EU (External Trade),Burundi,
2020,2Q2020,EU (External Trade),Cameroon,
2020,2Q2020,EU (External Trade),Cape Verde,
2020,2Q2020,EU (External Trade),Chile,
2020,2Q2020,EU (External Trade),China,
2020,2Q2020,EU (External Trade),Colombia,
2020,2Q2020,EU (External Trade),"Congo, Dem. Rep.",
2020,2Q2020,EU (External Trade),Costa Rica,
2020,2Q2020,EU (External Trade),Cote d Ivoire,
2020,2Q2020,EU (External Trade),Cuba,
2020,2Q2020,EU (External Trade),Djibouti,
2020,2Q2020,EU (External Trade),Dominican Republic,
2020,2Q2020,EU (External Trade),Ecuador,
2020,2Q2020,EU (External Trade),Egypt,
2020,2Q2020,EU (External Trade),Ethiopia,
2020,2Q2020,EU (External Trade),French Polynesia,
2020,2Q2020,EU (External Trade),Gabon,
2020,2Q2020,EU (External Trade),Ghana,
2020,2Q2020,EU (External Trade),Guatemala,
2020,2Q2020,EU (External Trade),Guinea,
2020,2Q2020,EU (External Trade),Guyana,
2020,2Q2020,EU (External Trade),Hong Kong,
2020,2Q2020,EU (External Trade),Iceland,
2020,2Q2020,EU (External Trade),India,
2020,2Q2020,EU (External Trade),Indonesia,
2020,2Q2020,EU (External Trade),Iraq,
2020,2Q2020,EU (External Trade),Israel,
2020,2Q2020,EU (External Trade),Japan,
2020,2Q2020,EU (External Trade),Jordan,
2020,2Q2020,EU (External Trade),Kenya,
2020,2Q2020,EU (External Trade),"Korea, South",
2020,2Q2020,EU (External Trade),Kosovo,
2020,2Q2020,EU (External Trade),Kuwait,
2020,2Q2020,EU (External Trade),Lebanon,
2020,2Q2020,EU (External Trade),Liberia,
2020,2Q2020,EU (External Trade),Macedonia,
2020,2Q2020,EU (External Trade),Madagascar,
2020,2Q2020,EU (External Trade),Malaysia,
2020,2Q2020,EU (External Trade),Maldives,
2020,2Q2020,EU (External Trade),Mali,
2020,2Q2020,EU (External Trade),Mauritania,
2020,2Q2020,EU (External Trade),Mexico,
2020,2Q2020,EU (External Trade),Moldova,
2020,2Q2020,EU (External Trade),Morocco,
2020,2Q2020,EU (External Trade),New Caledonia,
2020,2Q2020,EU (External Trade),New Zealand,
2020,2Q2020,EU (External Trade),Niger,
2020,2Q2020,EU (External Trade),Nigeria,
2020,2Q2020,EU (External Trade),Non-EU Suppression,
2020,2Q2020,EU (External Trade),Norway,
2020,2Q2020,EU (External Trade),Oman,
2020,2Q2020,EU (External Trade),Pakistan,
2020,2Q2020,EU (External Trade),Panama,
2020,2Q2020,EU (External Trade),Paraguay,
2020,2Q2020,EU (External Trade),Peru,
2020,2Q2020,EU (External Trade),Philippines,
2020,2Q2020,EU (External Trade),Qatar,
2020,2Q2020,EU (External Trade),Russia,
2020,2Q2020,EU (External Trade),Saudi Arabia,
2020,2Q2020,EU (External Trade),Senegal,
2020,2Q2020,EU (External Trade),Serbia,
2020,2Q2020,EU (External Trade),Sierra Leone,
2020,2Q2020,EU (External Trade),Singapore,
2020,2Q2020,EU (External Trade),Sint Maarten,
2020,2Q2020,EU (External Trade),South Africa,
2020,2Q2020,EU (External Trade),Suriname,
2020,2Q2020,EU (External Trade),Switzerland,
2020,2Q2020,EU (External Trade),Taiwan,
2020,2Q2020,EU (External Trade),Thailand,
2020,2Q2020,EU (External Trade),Togo,
2020,2Q2020,EU (External Trade),Trinidad & Tobago,
2020,2Q2020,EU (External Trade),Tunisia,
2020,2Q2020,EU (External Trade),Turkey,
2020,2Q2020,EU (External Trade),Uganda,
2020,2Q2020,EU (External Trade),Ukraine,
2020,2Q2020,EU (External Trade),United Arab Emirates,
2020,2Q2020,EU (External Trade),United Kingdom,
2020,2Q2020,EU (External Trade),United States,
2020,2Q2020,EU (External Trade),Uruguay,
2020,2Q2020,EU (External Trade),Vietnam,
2020,2Q2020,France,Albania,
2020,2Q2020,France,Austria,
2020,2Q2020,France,Belarus,
2020,2Q2020,France,Belgium,
2020,2Q2020,France,Benin,
2020,2Q2020,France,Burkina Faso,
2020,2Q2020,France,Burundi,
2020,2Q2020,France,Cameroon,
2020,2Q2020,France,"Congo, Dem. Rep.",
2020,2Q2020,France,Cote d Ivoire,
2020,2Q2020,France,Czech Republic,
2020,2Q2020,France,Denmark,
2020,2Q2020,France,Djibouti,
2020,2Q2020,France,Dominican Republic,
2020,2Q2020,France,Finland,
2020,2Q2020,France,French Polynesia,
2020,2Q2020,France,Germany,
2020,2Q2020,France,Greece,
2020,2Q2020,France,Hungary,
2020,2Q2020,France,India,
2020,2Q2020,France,Ireland,
2020,2Q2020,France,Israel,
2020,2Q2020,France,Italy,
2020,2Q2020,France,Luxembourg,
2020,2Q2020,France,Mali,
2020,2Q2020,France,Malta,
2020,2Q2020,France,Mauritania,
2020,2Q2020,France,Morocco,
2020,2Q2020,France,Netherlands,
2020,2Q2020,France,New Caledonia,
2020,2Q2020,France,New Zealand,
2020,2Q2020,France,Niger,
2020,2Q2020,France,Paraguay,
2020,2Q2020,France,Poland,
2020,2Q2020,France,Portugal,
2020,2Q2020,France,Romania,
2020,2Q2020,France,Senegal,
2020,2Q2020,France,Singapore,
2020,2Q2020,France,Slovenia,
2020,2Q2020,France,Spain,
2020,2Q2020,France,Sweden,
2020,2Q2020,France,Switzerland,
2020,2Q2020,France,Togo,
2020,2Q2020,France,Tunisia,
2020,2Q2020,France,Turkey,
2020,2Q2020,France,United Kingdom,
2020,2Q2020,France,Vietnam,
2020,2Q2020,France (Customs),Albania,
2020,2Q2020,France (Customs),Austria,
2020,2Q2020,France (Customs),Belarus,
2020,2Q2020,France (Customs),Belgium,
2020,2Q2020,France (Customs),Benin,
2020,2Q2020,France (Customs),Burkina Faso,
2020,2Q2020,France (Customs),Burundi,
2020,2Q2020,France (Customs),Cameroon,
2020,2Q2020,France (Customs),"Congo, Dem. Rep.",
2020,2Q2020,France (Customs),Cote d Ivoire,
2020,2Q2020,France (Customs),Czech Republic,
2020,2Q2020,France (Customs),Denmark,
2020,2Q2020,France (Customs),Djibouti,
2020,2Q2020,France (Customs),Dominican Republic,
2020,2Q2020,France (Customs),Finland,
2020,2Q2020,France (Customs),French Polynesia,
2020,2Q2020,France (Customs),Germany,
2020,2Q2020,France (Customs),Greece,
2020,2Q2020,France (Customs),Hungary,
2020,2Q2020,France (Customs),India,
2020,2Q2020,France (Customs),Ireland,
2020,2Q2020,France (Customs),Israel,
2020,2Q2020,France (Customs),Italy,
2020,2Q2020,France (Customs),Luxembourg,
2020,2Q2020,France (Customs),Mali,
2020,2Q2020,France (Customs),Malta,
2020,2Q2020,France (Customs),Mauritania,
2020,2Q2020,France (Customs),Morocco,
2020,2Q2020,France (Customs),Netherlands,
2020,2Q2020,France (Customs),New Caledonia,
2020,2Q2020,France (Customs),New Zealand,
2020,2Q2020,France (Customs),Niger,
2020,2Q2020,France (Customs),Paraguay,
2020,2Q2020,France (Customs),Poland,
2020,2Q2020,France (Customs),Portugal,
2020,2Q2020,France (Customs),Romania,
2020,2Q2020,France (Customs),Senegal,
2020,2Q2020,France (Customs),Singapore,
2020,2Q2020,France (Customs),Slovenia,
2020,2Q2020,France (Customs),Spain,
2020,2Q2020,France (Customs),Sweden,
2020,2Q2020,France (Customs),Switzerland,
2020,2Q2020,France (Customs),Togo,
2020,2Q2020,France (Customs),Tunisia,
2020,2Q2020,France (Customs),Turkey,
2020,2Q2020,France (Customs),United Kingdom,
2020,2Q2020,France (Customs),Vietnam,
2020,2Q2020,Germany,Algeria,
2020,2Q2020,Germany,Argentina,
2020,2Q2020,Germany,Armenia,
2020,2Q2020,Germany,Australia,
2020,2Q2020,Germany,Austria,
2020,2Q2020,Germany,Azerbaijan,
2020,2Q2020,Germany,Bahrain,
2020,2Q2020,Germany,Belarus,
2020,2Q2020,Germany,Belgium,
2020,2Q2020,Germany,Bolivia,
2020,2Q2020,Germany,Brazil,
2020,2Q2020,Germany,Bulgaria,
2020,2Q2020,Germany,Chile,
2020,2Q2020,Germany,China,
2020,2Q2020,Germany,Colombia,
2020,2Q2020,Germany,Costa Rica,
2020,2Q2020,Germany,Croatia,
2020,2Q2020,Germany,Cyprus,
2020,2Q2020,Germany,Czech Republic,
2020,2Q2020,Germany,Denmark,
2020,2Q2020,Germany,Egypt,
2020,2Q2020,Germany,Estonia,
2020,2Q2020,Germany,Finland,
2020,2Q2020,Germany,France,
2020,2Q2020,Germany,Greece,
2020,2Q2020,Germany,Guatemala,
2020,2Q2020,Germany,Guinea,
2020,2Q2020,Germany,Hong Kong,
2020,2Q2020,Germany,Hungary,
2020,2Q2020,Germany,India,
2020,2Q2020,Germany,Indonesia,
2020,2Q2020,Germany,Iraq,
2020,2Q2020,Germany,Ireland,
2020,2Q2020,Germany,Israel,
2020,2Q2020,Germany,Italy,
2020,2Q2020,Germany,Japan,
2020,2Q2020,Germany,"Korea, South",
2020,2Q2020,Germany,Kuwait,
2020,2Q2020,Germany,Latvia,
2020,2Q2020,Germany,Liberia,
2020,2Q2020,Germany,Lithuania,
2020,2Q2020,Germany,Luxembourg,
2020,2Q2020,Germany,Macedonia,
2020,2Q2020,Germany,Madagascar,
2020,2Q2020,Germany,Malaysia,
2020,2Q2020,Germany,Malta,
2020,2Q2020,Germany,Mexico,
2020,2Q2020,Germany,Moldova,
2020,2Q2020,Germany,Morocco,
2020,2Q2020,Germany,Netherlands,
2020,2Q2020,Germany,New Zealand,
2020,2Q2020,Germany,Norway,
2020,2Q2020,Germany,Oman,
2020,2Q2020,Germany,Pakistan,
2020,2Q2020,Germany,Paraguay,
2020,2Q2020,Germany,Peru,
2020,2Q2020,Germany,Philippines,
2020,2Q2020,Germany,Poland,
2020,2Q2020,Germany,Portugal,
2020,2Q2020,Germany,Qatar,
2020,2Q2020,Germany,Romania,
2020,2Q2020,Germany,Russia,
2020,2Q2020,Germany,Saudi Arabia,
2020,2Q2020,Germany,Serbia,
2020,2Q2020,Germany,Singapore,
2020,2Q2020,Germany,Slovakia,
2020,2Q2020,Germany,Slovenia,
2020,2Q2020,Germany,South Africa,
2020,2Q2020,Germany,Spain,
2020,2Q2020,Germany,Sweden,
2020,2Q2020,Germany,Switzerland,
2020,2Q2020,Germany,Taiwan,
2020,2Q2020,Germany,Thailand,
2020,2Q2020,Germany,Tunisia,
2020,2Q2020,Germany,Turkey,
2020,2Q2020,Germany,Ukraine,
2020,2Q2020,Germany,United Arab Emirates,
2020,2Q2020,Germany,United Kingdom,
2020,2Q2020,Germany,United States,
2020,2Q2020,Germany,Uruguay,
2020,2Q2020,Germany,Vietnam,
2020,2Q2020,Germany (Customs),Argentina,
2020,2Q2020,Germany (Customs),Armenia,
2020,2Q2020,Germany (Customs),Australia,
2020,2Q2020,Germany (Customs),Austria,
2020,2Q2020,Germany (Customs),Azerbaijan,
2020,2Q2020,Germany (Customs),Bahrain,
2020,2Q2020,Germany (Customs),Belarus,
2020,2Q2020,Germany (Customs),Belgium,
2020,2Q2020,Germany (Customs),Bolivia,
2020,2Q2020,Germany (Customs),Brazil,
2020,2Q2020,Germany (Customs),Bulgaria,
2020,2Q2020,Germany (Customs),Chile,
2020,2Q2020,Germany (Customs),China,
2020,2Q2020,Germany (Customs),Colombia,
2020,2Q2020,Germany (Customs),Costa Rica,
2020,2Q2020,Germany (Customs),Croatia,
2020,2Q2020,Germany (Customs),Cyprus,
2020,2Q2020,Germany (Customs),Czech Republic,
2020,2Q2020,Germany (Customs),Denmark,
2020,2Q2020,Germany (Customs),Egypt,
2020,2Q2020,Germany (Customs),Estonia,
2020,2Q2020,Germany (Customs),Finland,
2020,2Q2020,Germany (Customs),France,
2020,2Q2020,Germany (Customs),Greece,
2020,2Q2020,Germany (Customs),Guatemala,
2020,2Q2020,Germany (Customs),Guinea,
2020,2Q2020,Germany (Customs),Hong Kong,
2020,2Q2020,Germany (Customs),Hungary,
2020,2Q2020,Germany (Customs),India,
2020,2Q2020,Germany (Customs),Indonesia,
2020,2Q2020,Germany (Customs),Iraq,
2020,2Q2020,Germany (Customs),Ireland,
2020,2Q2020,Germany (Customs),Israel,
2020,2Q2020,Germany (Customs),Italy,
2020,2Q2020,Germany (Customs),Japan,
2020,2Q2020,Germany (Customs),"Korea, South",
2020,2Q2020,Germany (Customs),Kuwait,
2020,2Q2020,Germany (Customs),Latvia,
2020,2Q2020,Germany (Customs),Liberia,
2020,2Q2020,Germany (Customs),Lithuania,
2020,2Q2020,Germany (Customs),Luxembourg,
2020,2Q2020,Germany (Customs),Macedonia,
2020,2Q2020,Germany (Customs),Madagascar,
2020,2Q2020,Germany (Customs),Malaysia,
2020,2Q2020,Germany (Customs),Malta,
2020,2Q2020,Germany (Customs),Mexico,
2020,2Q2020,Germany (Customs),Moldova,
2020,2Q2020,Germany (Customs),Morocco,
2020,2Q2020,Germany (Customs),Netherlands,
2020,2Q2020,Germany (Customs),New Zealand,
2020,2Q2020,Germany (Customs),Norway,
2020,2Q2020,Germany (Customs),Paraguay,
2020,2Q2020,Germany (Customs),Peru,
2020,2Q2020,Germany (Customs),Philippines,
2020,2Q2020,Germany (Customs),Poland,
2020,2Q2020,Germany (Customs),Portugal,
2020,2Q2020,Germany (Customs),Romania,
2020,2Q2020,Germany (Customs),Russia,
2020,2Q2020,Germany (Customs),Saudi Arabia,
2020,2Q2020,Germany (Customs),Serbia,
2020,2Q2020,Germany (Customs),Singapore,
2020,2Q2020,Germany (Customs),Slovakia,
2020,2Q2020,Germany (Customs),Slovenia,
2020,2Q2020,Germany (Customs),South Africa,
2020,2Q2020,Germany (Customs),Spain,
2020,2Q2020,Germany (Customs),Sweden,
2020,2Q2020,Germany (Customs),Switzerland,
2020,2Q2020,Germany (Customs),Taiwan,
2020,2Q2020,Germany (Customs),Thailand,
2020,2Q2020,Germany (Customs),Turkey,
2020,2Q2020,Germany (Customs),Ukraine,
2020,2Q2020,Germany (Customs),United Arab Emirates,
2020,2Q2020,Germany (Customs),United Kingdom,
2020,2Q2020,Germany (Customs),United States,
2020,2Q2020,Germany (Customs),Uruguay,
2020,2Q2020,Germany (Customs),Vietnam,
2020,2Q2020,Greece,Albania,
2020,2Q2020,Greece,Bulgaria,
2020,2Q2020,Greece,Cyprus,
2020,2Q2020,Greece,Malta,
2020,2Q2020,Greece,Netherlands,
2020,2Q2020,Guatemala,Costa Rica,
2020,2Q2020,Guatemala,El Salvador,
2020,2Q2020,Guatemala,Nicaragua,
2020,2Q2020,Guatemala,Panama,
2020,2Q2020,Hungary,Austria,
2020,2Q2020,Hungary,Bosnia & Herzegovina,
2020,2Q2020,Hungary,Bulgaria,
2020,2Q2020,Hungary,Croatia,
2020,2Q2020,Hungary,Czech Republic,
2020,2Q2020,Hungary,Germany,
2020,2Q2020,Hungary,Greece,
2020,2Q2020,Hungary,Poland,
2020,2Q2020,Hungary,Romania,
2020,2Q2020,Hungary,Serbia,
2020,2Q2020,Hungary,Slovakia,
2020,2Q2020,Hungary,Switzerland,
2020,2Q2020,India,Bangladesh,
2020,2Q2020,India,Benin,
2020,2Q2020,India,Bhutan,
2020,2Q2020,India,Burundi,
2020,2Q2020,India,Cameroon,
2020,2Q2020,India,Cote d Ivoire,
2020,2Q2020,India,Dominican Republic,
2020,2Q2020,India,Ethiopia,
2020,2Q2020,India,Fiji,
2020,2Q2020,India,Ghana,
2020,2Q2020,India,Guatemala,
2020,2Q2020,India,Kenya,
2020,2Q2020,India,Madagascar,
2020,2Q2020,India,Mauritania,
2020,2Q2020,India,Myanmar,
2020,2Q2020,India,Nepal,
2020,2Q2020,India,Nicaragua,
2020,2Q2020,India,Niger,
2020,2Q2020,India,Oman,
2020,2Q2020,India,Qatar,
2020,2Q2020,India,Senegal,
2020,2Q2020,India,Somalia,
2020,2Q2020,India,Sri Lanka,
2020,2Q2020,India,Sudan,
2020,2Q2020,India,Switzerland,
2020,2Q2020,India,Tanzania,
2020,2Q2020,India,Togo,
2020,2Q2020,India,Turkey,
2020,2Q2020,India,United States,
2020,2Q2020,Indonesia,Singapore,
2020,2Q2020,Indonesia,Thailand,
2020,2Q2020,Ireland,United Kingdom,
2020,2Q2020,Ireland (Customs),Great Britain,
2020,2Q2020,Ireland (Customs),Israel,
2020,2Q2020,Ireland (Customs),Northern Ireland,
2020,2Q2020,Ireland (Customs),Taiwan,
2020,2Q2020,Ireland (Customs),United States,
2020,2Q2020,Italy,Algeria,
2020,2Q2020,Italy,Austria,
2020,2Q2020,Italy,Belgium,
2020,2Q2020,Italy,Croatia,
2020,2Q2020,Italy,Cuba,
2020,2Q2020,Italy,Cyprus,
2020,2Q2020,Italy,Czech Republic,
2020,2Q2020,Italy,Finland,
2020,2Q2020,Italy,France,
2020,2Q2020,Italy,Germany,
2020,2Q2020,Italy,Greece,
2020,2Q2020,Italy,Hungary,
2020,2Q2020,Italy,Intra EU Stores & Provisions,
2020,2Q2020,Italy,Ireland,
2020,2Q2020,Italy,Latvia,
2020,2Q2020,Italy,Lithuania,
2020,2Q2020,Italy,Macedonia,
2020,2Q2020,Italy,Malta,
2020,2Q2020,Italy,Morocco,
2020,2Q2020,Italy,Netherlands,
2020,2Q2020,Italy,Portugal,
2020,2Q2020,Italy,Romania,
2020,2Q2020,Italy,Slovakia,
2020,2Q2020,Italy,Slovenia,
2020,2Q2020,Italy,Spain,
2020,2Q2020,Italy,Switzerland,
2020,2Q2020,Italy,United Kingdom,
2020,2Q2020,Italy Istat,Algeria,
2020,2Q2020,Italy Istat,Austria,
2020,2Q2020,Italy Istat,Belgium,
2020,2Q2020,Italy Istat,Croatia,
2020,2Q2020,Italy Istat,Cuba,
2020,2Q2020,Italy Istat,Cyprus,
2020,2Q2020,Italy Istat,Czech Republic,
2020,2Q2020,Italy Istat,Finland,
2020,2Q2020,Italy Istat,France,
2020,2Q2020,Italy Istat,Germany,
2020,2Q2020,Italy Istat,Greece,
2020,2Q2020,Italy Istat,Hungary,
2020,2Q2020,Italy Istat,Intra EU Stores & Provisions,
2020,2Q2020,Italy Istat,Ireland,
2020,2Q2020,Italy Istat,Latvia,
2020,2Q2020,Italy Istat,Lithuania,
2020,2Q2020,Italy Istat,Macedonia,
2020,2Q2020,Italy Istat,Malta,
2020,2Q2020,Italy Istat,Morocco,
2020,2Q2020,Italy Istat,Netherlands,
2020,2Q2020,Italy Istat,Portugal,
2020,2Q2020,Italy Istat,Romania,
2020,2Q2020,Italy Istat,Slovakia,
2020,2Q2020,Italy Istat,Slovenia,
2020,2Q2020,Italy Istat,Spain,
2020,2Q2020,Italy Istat,Switzerland,
2020,2Q2020,Italy Istat,United Kingdom,
2020,2Q2020,Japan,Australia,
2020,2Q2020,Japan,Bangladesh,
2020,2Q2020,Japan,Chile,
2020,2Q2020,Japan,China,
2020,2Q2020,Japan,Hong Kong,
2020,2Q2020,Japan,India,
2020,2Q2020,Japan,Indonesia,
2020,2Q2020,Japan,"Korea, South",
2020,2Q2020,Japan,Malaysia,
2020,2Q2020,Japan,Mexico,
2020,2Q2020,Japan,Morocco,
2020,2Q2020,Japan,Philippines,
2020,2Q2020,Japan,Singapore,
2020,2Q2020,Japan,Taiwan,
2020,2Q2020,Japan,Thailand,
2020,2Q2020,Japan,Turkey,
2020,2Q2020,Japan,United States,
2020,2Q2020,Japan,Vietnam,
2020,2Q2020,Kenya,Burundi,
2020,2Q2020,Kenya,Egypt,
2020,2Q2020,Kenya,Ethiopia,
2020,2Q2020,Kenya,Malawi,
2020,2Q2020,Kenya,Tanzania,
2020,2Q2020,Kenya,Uganda,
2020,2Q2020,Latvia,Estonia,
2020,2Q2020,Latvia,Lithuania,
2020,2Q2020,Lithuania,Belarus,
2020,2Q2020,Lithuania,Estonia,
2020,2Q2020,Lithuania,Latvia,
2020,2Q2020,Lithuania,Russia,
2020,2Q2020,Luxembourg,Belgium,
2020,2Q2020,Luxembourg,France,
2020,2Q2020,Luxembourg,Germany,
2020,2Q2020,Macedonia,Albania,
2020,2Q2020,Macedonia,Kosovo,
2020,2Q2020,Malaysia,Brunei Darussalam,
2020,2Q2020,Malaysia,Fiji,
2020,2Q2020,Malaysia,Maldives,
2020,2Q2020,Malaysia,Mauritius,
2020,2Q2020,Malaysia,Myanmar,
2020,2Q2020,Malaysia,New Caledonia,
2020,2Q2020,Malaysia,Papua New Guinea,
2020,2Q2020,Malaysia,Philippines,
2020,2Q2020,Malaysia,Singapore,
2020,2Q2020,Malaysia,Sri Lanka,
2020,2Q2020,Malaysia,Thailand,
2020,2Q2020,Mexico,United States,
2020,2Q2020,Morocco,Mauritania,
2020,2Q2020,Netherlands,Austria,
2020,2Q2020,Netherlands,Barbados,
2020,2Q2020,Netherlands,Belgium,
2020,2Q2020,Netherlands,Bulgaria,
2020,2Q2020,Netherlands,Burkina Faso,
2020,2Q2020,Netherlands,Cameroon,
2020,2Q2020,Netherlands,Cote d Ivoire,
2020,2Q2020,Netherlands,Croatia,
2020,2Q2020,Netherlands,Cuba,
2020,2Q2020,Netherlands,Cyprus,
2020,2Q2020,Netherlands,Czech Republic,
2020,2Q2020,Netherlands,Denmark,
2020,2Q2020,Netherlands,Dominican Republic,
2020,2Q2020,Netherlands,Ecuador,
2020,2Q2020,Netherlands,Estonia,
2020,2Q2020,Netherlands,Ethiopia,
2020,2Q2020,Netherlands,EU Suppression,
2020,2Q2020,Netherlands,Finland,
2020,2Q2020,Netherlands,France,
2020,2Q2020,Netherlands,Gabon,
2020,2Q2020,Netherlands,Germany,
2020,2Q2020,Netherlands,Greece,
2020,2Q2020,Netherlands,Guyana,
2020,2Q2020,Netherlands,Hungary,
2020,2Q2020,Netherlands,Iceland,
2020,2Q2020,Netherlands,Ireland,
2020,2Q2020,Netherlands,Israel,
2020,2Q2020,Netherlands,Italy,
2020,2Q2020,Netherlands,Kenya,
2020,2Q2020,Netherlands,Latvia,
2020,2Q2020,Netherlands,Lebanon,
2020,2Q2020,Netherlands,Liberia,
2020,2Q2020,Netherlands,Lithuania,
2020,2Q2020,Netherlands,Luxembourg,
2020,2Q2020,Netherlands,Mali,
2020,2Q2020,Netherlands,Malta,
2020,2Q2020,Netherlands,Nigeria,
2020,2Q2020,Netherlands,Non-EU Suppression,
2020,2Q2020,Netherlands,Panama,
2020,2Q2020,Netherlands,Poland,
2020,2Q2020,Netherlands,Portugal,
2020,2Q2020,Netherlands,Qatar,
2020,2Q2020,Netherlands,Romania,
2020,2Q2020,Netherlands,Sint Maarten,
2020,2Q2020,Netherlands,Slovakia,
2020,2Q2020,Netherlands,Slovenia,
2020,2Q2020,Netherlands,Spain,
2020,2Q2020,Netherlands,Suriname,
2020,2Q2020,Netherlands,Sweden,
2020,2Q2020,Netherlands,Switzerland,
2020,2Q2020,Netherlands,Togo,
2020,2Q2020,Netherlands,Trinidad & Tobago,
2020,2Q2020,Netherlands,Tunisia,
2020,2Q2020,Peru,Chile,
2020,2Q2020,Philippines,India,
2020,2Q2020,Philippines,Malaysia,
2020,2Q2020,Philippines,Thailand,
2020,2Q2020,Philippines,United States,
2020,2Q2020,Poland,Algeria,
2020,2Q2020,Poland,Austria,
2020,2Q2020,Poland,Bulgaria,
2020,2Q2020,Poland,Czech Republic,
2020,2Q2020,Poland,Estonia,
2020,2Q2020,Poland,France,
2020,2Q2020,Poland,Germany,
2020,2Q2020,Poland,Hungary,
2020,2Q2020,Poland,Israel,
2020,2Q2020,Poland,Italy,
2020,2Q2020,Poland,Jordan,
2020,2Q2020,Poland,Lithuania,
2020,2Q2020,Poland,Malaysia,
2020,2Q2020,Poland,Morocco,
2020,2Q2020,Poland,Netherlands,
2020,2Q2020,Poland,Romania,
2020,2Q2020,Poland,Slovakia,
2020,2Q2020,Poland (Customs),Algeria,
2020,2Q2020,Poland (Customs),Austria,
2020,2Q2020,Poland (Customs),Bulgaria,
2020,2Q2020,Poland (Customs),Czech Republic,
2020,2Q2020,Poland (Customs),Estonia,
2020,2Q2020,Poland (Customs),France,
2020,2Q2020,Poland (Customs),Germany,
2020,2Q2020,Poland (Customs),Hungary,
2020,2Q2020,Poland (Customs),Israel,
2020,2Q2020,Poland (Customs),Italy,
2020,2Q2020,Poland (Customs),Jordan,
2020,2Q2020,Poland (Customs),Lithuania,
2020,2Q2020,Poland (Customs),Malaysia,
2020,2Q2020,Poland (Customs),Morocco,
2020,2Q2020,Poland (Customs),Netherlands,
2020,2Q2020,Poland (Customs),Romania,
2020,2Q2020,Poland (Customs),Slovakia,
2020,2Q2020,Portugal,Angola,
2020,2Q2020,Portugal,Cape Verde,
2020,2Q2020,Portugal,Spain,
2020,2Q2020,Qatar,Madagascar,
2020,2Q2020,Qatar,Morocco,
2020,2Q2020,Qatar,Singapore,
2020,2Q2020,Qatar,Switzerland,
2020,2Q2020,Qatar,United Arab Emirates,
2020,2Q2020,Romania,Hungary,
2020,2Q2020,Romania,Moldova,
2020,2Q2020,Russia,Armenia,
2020,2Q2020,Russia,Azerbaijan,
2020,2Q2020,Russia,Belarus,
2020,2Q2020,Russia,Georgia,
2020,2Q2020,Russia,Germany,
2020,2Q2020,Russia,Kazakhstan,
2020,2Q2020,Russia,Lithuania,
2020,2Q2020,Russia,Mongolia,
2020,2Q2020,Russia,Ukraine,
2020,2Q2020,Russia,Uzbekistan,
2020,2Q2020,Senegal,Nigeria,
2020,2Q2020,Serbia,Bosnia & Herzegovina,
2020,2Q2020,Serbia,Bulgaria,
2020,2Q2020,Serbia,Greece,
2020,2Q2020,Serbia,Hungary,
2020,2Q2020,Serbia,Montenegro,
2020,2Q2020,Serbia,Romania,
2020,2Q2020,Serbia,Slovenia,
2020,2Q2020,Singapore,Fiji,
2020,2Q2020,Singapore,Hong Kong,
2020,2Q2020,Singapore,Indonesia,
2020,2Q2020,Singapore,"Korea, South",
2020,2Q2020,Singapore,Malaysia,
2020,2Q2020,Singapore,Myanmar,
2020,2Q2020,Singapore,Taiwan,
2020,2Q2020,Singapore,Thailand,
2020,2Q2020,Slovakia,Austria,
2020,2Q2020,Slovakia,Bulgaria,
