Year	Month	OriginCountry	DestinationCountry	Exports
2020	10	EU (External Trade)	C104	30
2020	10	EU (External Trade)	C107	182
2020	10	EU (External Trade)	C114	14
2020	10	EU (External Trade)	C111	0
2020	10	EU (External Trade)	C118	8
2020	10	EU (External Trade)	C119	2
2020	10	EU (External Trade)	C121	42
2020	10	EU (External Trade)	C123	176
2020	10	EU (External Trade)	C125	0
2020	10	EU (External Trade)	C129	0
2020	10	EU (External Trade)	C137	2770
2020	10	EU (External Trade)	C140	34
2020	10	EU (External Trade)	C138	0
2020	10	EU (External Trade)	C145	0
2020	10	EU (External Trade)	C147	0
2020	10	EU (External Trade)	C148	4
2020	10	EU (External Trade)	C153	74484
2020	10	EU (External Trade)	C152	2
2020	10	EU (External Trade)	C150	92
2020	10	EU (External Trade)	C156	34
2020	10	EU (External Trade)	C159	0
2020	10	EU (External Trade)	C160	0
2020	10	Estonia	C128	8
2020	10	EU (External Trade)	C3	2
2020	10	El Salvador	C161	120
2020	10	El Salvador	C103	172
2020	10	El Salvador	C97	1096
2020	10	EU (External Trade)	C4	30
2020	10	EU (External Trade)	C6	46
2020	10	EU (External Trade)	C7	8
2020	10	EU (External Trade)	C9	26
2020	10	EU (External Trade)	C15	2
2020	10	EU (External Trade)	C16	52
2020	10	EU (External Trade)	C14	0
2020	10	EU (External Trade)	C25	184
2020	10	EU (External Trade)	C17	0
2020	10	EU (External Trade)	C33	0
2020	10	EU (External Trade)	C34	0
2020	10	EU (External Trade)	C35	0
2020	10	EU (External Trade)	C27	38046
2020	10	EU (External Trade)	C30	202
2020	10	Czech Republic	C212	0
2020	10	Czech Republic	C243	0
2020	10	Czech Republic	C220	2
2020	10	Czech Republic	C205	0
2020	10	Czech Republic	C204	4942
2020	10	Denmark	C89	0
2020	10	Denmark	C79	0
2020	10	Denmark	C80	0
2020	10	Denmark	C54	0
2020	10	Denmark	C18	0
2020	10	Denmark	C10	0
2020	10	Denmark	C115	0
2020	10	Denmark	C135	0
2020	10	Denmark	C112	0
2020	10	Denmark	C105	0
2020	10	Denmark	C94	0
2020	10	Denmark	C158	0
2020	10	Denmark	C183	0
2020	10	Denmark	C204	0
2020	10	Denmark	C168	0
2020	10	Denmark	C212	0
2020	10	Denmark	C219	148
2020	10	Denmark	C243	0
2020	10	Denmark	C245	0
2020	10	Dominican Republic	C101	0
2020	10	Egypt (UN)	C133	216
2020	10	Egypt (UN)	C216	1064
2020	10	Czech Republic	C193	186
2020	10	Czech Republic	C185	0
2020	10	Czech Republic	C183	0
2020	10	Czech Republic	C112	0
2020	10	Czech Republic	C105	0
2020	10	Czech Republic	C89	1258
2020	10	Czech Republic	C94	0
2020	10	Czech Republic	C79	0
2020	10	Czech Republic	C71	0
2020	10	Czech Republic	C80	0
2020	10	Czech Republic	C60	0
2020	10	Czech Republic	C10	1664
2020	10	Croatia	C105	390
2020	10	Croatia	C25	184
2020	10	Croatia	C205	786
2020	10	China with HK ReExports	C256	21006
2020	10	China with HK ReExports	C222	216
2020	10	China with HK ReExports	C214	52
2020	10	Colombia	C65	116
2020	10	Colombia	C255	60
2020	10	Colombia	C188	876
2020	10	Cote d'Ivoire (General)	C174	0
2020	10	Cote d'Ivoire	C174	0
2020	10	China with HK ReExports	C153	193268
2020	10	China with HK ReExports	C155	2612
2020	10	China with HK ReExports	C148	40000
2020	10	China with HK ReExports	C121	0
2020	10	China with HK ReExports	C140	30
2020	10	China	C256	21006
2020	10	China with HK ReExports	C6	48
2020	10	China with HK ReExports	C40	61120
2020	10	China	C222	216
2020	10	China	C214	52
2020	10	China	C153	193268
2020	10	China	C155	2612
2020	10	China	C104	354
2020	10	China	C121	0
2020	10	China	C140	30
2020	10	China	C148	40000
2020	10	Canada	C245	331732
2020	10	China	C6	48
2020	10	China	C40	61120
2020	10	Bulgaria	C137	2770
2020	10	Bulgaria	C150	92
2020	10	Bulgaria	C193	5168
2020	10	Bulgaria	C199	53828
2020	10	Bulgaria	C234	96092
2020	10	Belgium	C256	0
2020	10	Brazil	C251	386
2020	10	Bulgaria	C94	37536
2020	10	Belgium	C226	0
2020	10	Belgium	C238	0
2020	10	Belgium	C243	1716
2020	10	Belgium	C245	0
2020	10	Belgium	C251	0
2020	10	Belgium	C185	0
2020	10	Belgium	C183	0
2020	10	Belgium	C193	0
2020	10	Belgium	C197	0
2020	10	Belgium	C195	0
2020	10	Belgium	C198	0
2020	10	Belgium	C204	0
2020	10	Belgium	C205	0
2020	10	Belgium	C212	6
2020	10	Belgium	C219	2
2020	10	Belgium	C220	0
2020	10	Belarus	C240	4688
2020	10	Belgium	C6	46
2020	10	Belgium	C9	0
2020	10	Belgium	C10	2
2020	10	Belgium	C17	0
2020	10	Belarus	C128	360
2020	10	Belarus	C194	516
2020	10	Belarus	C134	368
2020	10	Belarus	C71	746
2020	10	Belgium	C34	0
2020	10	Belgium	C29	0
2020	10	Belgium	C47	28
2020	10	Belgium	C49	2
2020	10	Belgium	C58	0
2020	10	Belgium	C71	0
2020	10	Belgium	C66	0
2020	10	Belgium	C60	0
2020	10	Belgium	C80	23902
2020	10	Belgium	C79	0
2020	10	Belgium	C89	10398
2020	10	Belgium	C94	0
2020	10	Belgium	C105	0
2020	10	Belgium	C107	0
2020	10	Belgium	C112	60
2020	10	Belgium	C114	0
2020	10	Belgium	C115	0
2020	10	Belgium	C123	0
2020	10	Belgium	C125	0
2020	10	Belgium	C128	0
2020	10	Belgium	C129	0
2020	10	Belgium	C135	134
2020	10	Belgium	C153	74370
2020	10	Belgium	C158	17016
2020	10	Belgium	C143	10
2020	10	Belgium	C160	0
2020	10	Belgium	C168	0
2020	9	Belgium	C183	0
2020	9	Belgium	C160	0
2020	9	Belgium	C143	32
2020	9	Belgium	C158	14050
2020	9	Belgium	C135	0
2020	9	Belgium	C137	0
2020	9	Belgium	C123	0
2020	9	Belgium	C115	2
2020	9	Belgium	C114	0
2020	9	Belgium	C112	0
2020	9	Belgium	C107	0
2020	9	Belgium	C98	0
2020	9	Belgium	C89	3454
2020	9	Belgium	C91	1256
2020	9	Belgium	C94	0
2020	9	Belgium	C79	0
2020	9	Belgium	C80	14780
2020	9	Belgium	C60	0
2020	9	Belgium	C61	0
2020	9	Belgium	C58	0
2020	9	Belgium	C31	0
2020	9	Belgium	C30	590
2020	9	Belgium	C33	98
2020	9	Belarus	C71	124
2020	9	Belarus	C194	382
2020	9	Belarus	C128	376
2020	9	Belarus	C134	364
2020	9	Belgium	C27	58780
2020	9	Belgium	C17	0
2020	9	Belgium	C10	2
2020	9	Belgium	C9	0
2020	9	Belarus	C240	5910
2020	9	Belgium	C222	0
2020	9	Belgium	C219	6
2020	9	Belgium	C220	2
2020	9	Belgium	C212	44
2020	9	Belgium	C205	0
2020	9	Belgium	C193	8
2020	9	Belgium	C185	0
2020	9	Belgium	C256	0
2020	9	Belgium	C243	2056
2020	9	Belgium	C245	0
2020	9	Belgium	C232	0
2020	9	Belgium	C226	0
2020	9	Bulgaria	C94	19670
2020	9	Bulgaria	C3	50
2020	9	Brazil	C251	102
2020	9	Brazil	C177	0
2020	9	Brazil	C6	0
2020	9	Brazil	C144	0
2020	9	Brazil	C168	0
2020	9	Bulgaria	C234	98372
2020	9	Canada	C9	24
2020	9	Bulgaria	C199	38806
2020	9	Bulgaria	C193	4582
2020	9	Bulgaria	C137	3110
2020	9	China	C15	12
2020	9	Canada	C245	311412
2020	9	Canada	C217	8
2020	9	China	C107	26200
2020	9	China	C104	416
2020	9	China	C47	104
2020	9	China	C78	204
2020	9	China	C153	128248
2020	9	China	C155	2232
2020	9	China	C222	360
2020	9	China with HK ReExports	C15	12
2020	9	China with HK ReExports	C47	104
2020	9	China with HK ReExports	C78	204
2020	9	China	C256	38262
2020	9	China	C234	22
2020	9	China with HK ReExports	C107	26200
2020	9	China with HK ReExports	C155	2232
2020	9	China with HK ReExports	C153	128248
2020	9	Cote d'Ivoire	C228	0
2020	9	Colombia	C62	46
2020	9	Colombia	C48	48
2020	9	Colombia	C177	3060
2020	9	Colombia	C181	2846
2020	9	Colombia	C188	784
2020	9	China with HK ReExports	C222	360
2020	9	China with HK ReExports	C256	38262
2020	9	China with HK ReExports	C234	22
2020	9	Croatia	C205	920
2020	9	Croatia	C124	0
2020	9	Croatia	C25	138
2020	9	Cote d'Ivoire (General)	C228	0
2020	9	Croatia	C105	444
2020	9	Croatia	C89	2
2020	9	Czech Republic	C10	2124
2020	9	Czech Republic	C68	0
2020	9	Czech Republic	C80	0
2020	9	Czech Republic	C79	0
2020	9	Czech Republic	C94	0
2020	9	Czech Republic	C89	1186
2020	9	Czech Republic	C105	0
2020	9	Czech Republic	C115	0
2020	9	Czech Republic	C106	0
2020	9	Czech Republic	C112	0
2020	9	Czech Republic	C183	2354
2020	9	Czech Republic	C185	0
2020	9	Czech Republic	C193	92
2020	9	El Salvador	C48	40
2020	9	Egypt (UN)	C72	116
2020	9	Denmark	C219	108
2020	9	Denmark	C243	0
2020	9	Denmark	C212	0
2020	9	Denmark	C204	0
2020	9	Denmark	C183	0
2020	9	Denmark	C158	0
2020	9	Denmark	C168	10
2020	9	Denmark	C105	0
2020	9	Denmark	C112	0
2020	9	Denmark	C123	0
2020	9	Denmark	C115	0
2020	9	Denmark	C10	0
2020	9	Denmark	C18	0
2020	9	Denmark	C71	0
2020	9	Denmark	C80	0
2020	9	Denmark	C79	0
2020	9	Denmark	C89	18
2020	9	Denmark	C94	0
2020	9	Czech Republic	C204	126
2020	9	Czech Republic	C205	96
2020	9	Czech Republic	C219	2
2020	9	Czech Republic	C243	0
2020	9	Czech Republic	C212	0
2020	9	EU (External Trade)	C30	1210
2020	9	EU (External Trade)	C27	58806
2020	9	EU (External Trade)	C35	0
2020	9	EU (External Trade)	C33	98
2020	9	EU (External Trade)	C31	0
2020	9	EU (External Trade)	C17	0
2020	9	EU (External Trade)	C25	152
2020	9	EU (External Trade)	C15	6
2020	9	EU (External Trade)	C16	52
2020	9	EU (External Trade)	C9	26
2020	9	EU (External Trade)	C6	122
2020	9	EU (External Trade)	C4	1522
2020	9	EU (External Trade)	C5	2
2020	9	El Salvador	C97	848
2020	9	El Salvador	C103	384
2020	9	El Salvador	C161	40
2020	9	EU (External Trade)	C3	50
2020	9	EU (External Trade)	C160	0
2020	9	EU (External Trade)	C150	46
2020	9	EU (External Trade)	C153	165758
2020	9	EU (External Trade)	C148	0
2020	9	EU (External Trade)	C140	138
2020	9	EU (External Trade)	C137	3112
2020	9	EU (External Trade)	C125	4
2020	9	EU (External Trade)	C124	0
2020	9	EU (External Trade)	C133	0
2020	9	EU (External Trade)	C123	158
2020	9	EU (External Trade)	C121	80
2020	9	EU (External Trade)	C120	4
2020	9	EU (External Trade)	C118	122
2020	9	EU (External Trade)	C114	114
2020	9	EU (External Trade)	C107	280
2020	9	EU (External Trade)	C111	0
2020	9	EU (External Trade)	C106	48
2020	9	EU (External Trade)	C104	2
2020	9	EU (External Trade)	C97	0
2020	9	EU (External Trade)	C98	0
2020	9	EU (External Trade)	C91	2904
2020	9	EU (External Trade)	C92	0
2020	9	EU (External Trade)	C72	100
2020	9	EU (External Trade)	C68	0
2020	9	EU (External Trade)	C85	0
2020	9	EU (External Trade)	C65	54
2020	9	EU (External Trade)	C62	106
2020	9	EU (External Trade)	C66	4
2020	9	EU (External Trade)	C61	2
2020	9	EU (External Trade)	C43	6
2020	9	EU (External Trade)	C48	0
2020	9	EU (External Trade)	C41	96
2020	9	EU (External Trade)	C40	4
2020	9	EU (External Trade)	C226	4
2020	9	EU (External Trade)	C222	276
2020	9	EU (External Trade)	C208	14
2020	9	EU (External Trade)	C220	3176
2020	9	EU (External Trade)	C202	104
2020	9	EU (External Trade)	C199	39352
2020	9	EU (External Trade)	C198	160
2020	9	EU (External Trade)	C197	48
2020	9	EU (External Trade)	C194	108
2020	9	EU (External Trade)	C182	0
2020	9	EU (External Trade)	C180	0
2020	9	EU (External Trade)	C176	0
2020	9	EU (External Trade)	C177	44
2020	9	EU (External Trade)	C165	284
2020	9	EU (External Trade)	C168	16826
2020	9	EU (External Trade)	C251	4
2020	9	EU (External Trade)	C245	117306
2020	9	EU (External Trade)	C256	60
2020	9	EU (External Trade)	C243	4778
2020	9	EU (External Trade)	C242	22
2020	9	EU (External Trade)	C238	40
2020	9	EU (External Trade)	C234	98970
2020	9	EU (External Trade)	C228	0
2020	9	EU (External Trade)	C232	6316
2020	9	EU (External Trade)	C231	22
2020	9	France	C10	82
2020	9	France	C5	0
2020	9	France	C4	4
2020	9	France	C30	0
2020	9	France	C18	18060
2020	9	France	C58	68
2020	9	France	C60	18
2020	9	France	C61	2
2020	9	France	C89	362
2020	9	France	C85	0
2020	9	France	C94	16
2020	9	France	C105	12
2020	9	France	C112	14
2020	9	France	C107	0
2020	9	France	C115	688
2020	9	France	C133	0
2020	9	France	C153	10
2020	9	France	C143	8
2020	9	France	C135	52
2020	9	France	C158	276
2020	9	France	C183	50
2020	9	France	C185	52
2020	9	France	C193	0
2020	9	France	C198	0
2020	9	France	C202	6
2020	9	France	C212	5476
2020	9	France	C219	32
2020	9	France	C220	858
2020	9	France	C228	0
2020	9	France	C232	16
2020	9	France	C256	0
2020	9	France	C251	2
2020	9	France	C243	198
2020	9	France (Customs)	C4	4
2020	9	France (Customs)	C5	0
2020	9	France (Customs)	C10	82
2020	9	France (Customs)	C30	0
2020	9	France (Customs)	C18	18060
2020	9	France (Customs)	C58	68
2020	9	France (Customs)	C60	18
2020	9	France (Customs)	C61	2
2020	9	France (Customs)	C85	0
2020	9	France (Customs)	C89	362
2020	9	France (Customs)	C105	12
2020	9	France (Customs)	C94	16
2020	9	France (Customs)	C112	14
2020	9	France (Customs)	C107	0
2020	9	France (Customs)	C135	52
2020	9	France (Customs)	C133	0
2020	9	France (Customs)	C115	688
2020	9	France (Customs)	C143	8
2020	9	France (Customs)	C153	10
2020	9	France (Customs)	C158	266
2020	9	France (Customs)	C185	52
2020	9	France (Customs)	C183	50
2020	9	France (Customs)	C193	0
2020	9	France (Customs)	C198	0
2020	9	Germany	C40	4
2020	9	Germany	C29	6
2020	9	Germany	C18	16458
2020	9	Germany	C27	24
2020	9	Germany	C10	2118
2020	9	Germany	C9	26
2020	9	France (Customs)	C202	6
2020	9	France (Customs)	C212	5458
2020	9	France (Customs)	C219	32
2020	9	France (Customs)	C220	858
2020	9	France (Customs)	C232	16
2020	9	France (Customs)	C228	0
2020	9	France (Customs)	C256	0
2020	9	France (Customs)	C243	198
2020	9	France (Customs)	C251	2
2020	9	Germany	C168	10
2020	9	Germany	C176	0
2020	9	Germany	C160	0
2020	9	Germany	C158	17776
2020	9	Germany	C153	68200
2020	9	Germany	C148	0
2020	9	Germany	C140	138
2020	9	Germany	C137	0
2020	9	Germany	C135	54
2020	9	Germany	C134	26
2020	9	Germany	C125	4
2020	9	Germany	C128	10
2020	9	Germany	C123	158
2020	9	Germany	C118	122
2020	9	Germany	C120	4
2020	9	Germany	C115	514
2020	9	Germany	C114	84
2020	9	Germany	C112	26
2020	9	Germany	C111	0
2020	9	Germany	C107	280
2020	9	Germany	C104	2
2020	9	Germany	C105	8
2020	9	Germany	C97	0
2020	9	Germany	C94	56
2020	9	Germany	C91	2
2020	9	Germany	C85	0
2020	9	Germany	C80	24750
2020	9	Germany	C71	2
2020	9	Germany	C79	9076
2020	9	Germany	C65	54
2020	9	Germany	C60	2338
2020	9	Germany	C58	1798
2020	9	Germany	C57	2
2020	9	Germany	C54	14
2020	9	Germany	C48	0
2020	9	Germany	C43	6
2020	9	Germany	C41	96
2020	9	Germany	C234	598
2020	9	Germany	C226	4
2020	9	Germany	C222	276
2020	9	Germany	C220	1838
2020	9	Germany	C219	210
2020	9	Germany	C212	26350
2020	9	Germany	C208	14
2020	9	Germany	C205	88
2020	9	Germany	C204	70
2020	9	Germany	C202	98
2020	9	Germany	C199	0
2020	9	Germany	C197	48
2020	9	Germany	C194	108
2020	9	Germany	C193	24
2020	9	Germany	C185	40
2020	9	Germany	C183	64
2020	9	Germany	C182	0
2020	9	Germany	C245	27148
2020	9	Germany	C251	2
2020	9	Germany	C256	58
2020	9	Germany	C243	1798
2020	9	Germany	C242	22
2020	9	Germany (Customs)	C9	26
2020	9	Germany (Customs)	C10	2118
2020	9	Germany (Customs)	C27	24
2020	9	Germany (Customs)	C18	16458
2020	9	Germany (Customs)	C40	4
2020	9	Germany (Customs)	C29	6
2020	9	Germany (Customs)	C41	96
2020	9	Germany (Customs)	C43	6
2020	9	Germany (Customs)	C57	2
2020	9	Germany (Customs)	C54	14
2020	9	Germany (Customs)	C48	0
2020	9	Germany (Customs)	C58	1798
2020	9	Germany (Customs)	C60	2338
2020	9	Germany (Customs)	C65	54
2020	9	Germany (Customs)	C71	2
2020	9	Germany (Customs)	C79	9076
2020	9	Germany (Customs)	C80	24752
2020	9	Germany (Customs)	C85	0
2020	9	Germany (Customs)	C91	2
2020	9	Germany (Customs)	C94	56
2020	9	Germany (Customs)	C97	0
2020	9	Germany (Customs)	C105	8
2020	9	Germany (Customs)	C104	2
2020	9	Germany (Customs)	C107	280
2020	9	Germany (Customs)	C112	26
2020	9	Germany (Customs)	C114	84
2020	9	Germany (Customs)	C115	514
2020	9	Germany (Customs)	C118	122
2020	9	Germany (Customs)	C120	4
2020	9	Germany (Customs)	C123	158
2020	9	Germany (Customs)	C128	10
2020	9	Germany (Customs)	C125	4
2020	9	Germany (Customs)	C134	26
2020	9	Germany (Customs)	C135	54
2020	9	Germany (Customs)	C137	0
2020	9	Germany (Customs)	C140	138
2020	9	Germany (Customs)	C153	68200
2020	9	Germany (Customs)	C148	0
2020	9	Germany (Customs)	C158	17776
2020	9	Germany (Customs)	C160	0
2020	9	Germany (Customs)	C168	10
2020	9	Germany (Customs)	C183	64
2020	9	Germany (Customs)	C182	0
2020	9	Germany (Customs)	C185	40
2020	9	Germany (Customs)	C193	24
2020	9	Germany (Customs)	C194	108
2020	9	Germany (Customs)	C197	48
2020	9	Germany (Customs)	C199	0
2020	9	Germany (Customs)	C202	98
2020	9	Germany (Customs)	C204	70
2020	9	Germany (Customs)	C205	88
2020	9	Germany (Customs)	C208	14
2020	9	Germany (Customs)	C212	26350
2020	9	Germany (Customs)	C219	210
2020	9	Germany (Customs)	C220	1838
2020	9	Germany (Customs)	C222	276
2020	9	Germany (Customs)	C226	4
2020	9	Germany (Customs)	C234	600
2020	9	Germany (Customs)	C242	20
2020	9	Germany (Customs)	C243	1798
2020	9	Germany (Customs)	C245	27148
2020	9	Germany (Customs)	C251	2
2020	9	India	C33	206
2020	9	India	C46	0
2020	9	Hungary	C220	134
2020	9	India	C15	434
2020	9	India	C21	882
2020	9	Hungary	C205	50
2020	9	Hungary	C204	996
2020	9	Hungary	C199	546
2020	9	Hungary	C193	3074
2020	9	Hungary	C183	992
2020	9	Germany (Customs)	C256	58
2020	9	Greece	C193	0
2020	9	Greece	C57	48
2020	9	Greece	C89	6
2020	9	Hungary	C150	46
2020	9	Hungary	C29	2
2020	9	Guatemala	C103	0
2020	9	Hungary	C10	426
2020	9	India	C172	592
2020	9	India	C190	0
2020	9	India	C177	52
2020	9	India	C182	32
2020	9	India	C157	660
2020	9	India	C160	0
2020	9	India	C155	2216
2020	9	India	C49	564
2020	9	India	C62	206
2020	9	India	C66	4
2020	9	India	C91	344
2020	9	India	C125	572
2020	9	India	C138	206
2020	9	India	C146	0
2020	9	India	C214	416
2020	9	India	C225	160
2020	9	India	C245	114
2020	9	Ireland	C243	722
2020	9	Italy	C185	8
2020	9	Italy	C193	30
2020	9	Italy	C183	2
2020	9	Italy	C143	200
2020	9	Italy	C153	16000
2020	9	Italy	C158	2
2020	9	Italy	C94	4
2020	9	Italy	C89	114
2020	9	Italy	C135	0
2020	9	Italy	C134	2
2020	9	Italy	C112	0
2020	9	Italy	C105	10
2020	9	Italy	C80	2282
2020	9	Italy	C71	6
2020	9	Italy	C58	0
2020	9	Italy	C54	2
2020	9	Italy	C57	8
2020	9	Ireland (Customs)	C167	722
2020	9	Ireland (Customs)	C222	2
2020	9	Italy	C10	3338
2020	9	Italy	C15	6
2020	9	Israel	C222	0
2020	9	Italy Istat	C143	200
2020	9	Italy Istat	C158	2
2020	9	Italy Istat	C153	16000
2020	9	Italy Istat	C134	2
2020	9	Italy Istat	C135	0
2020	9	Italy Istat	C112	0
2020	9	Italy Istat	C105	10
2020	9	Italy Istat	C94	4
2020	9	Italy Istat	C89	114
2020	9	Italy Istat	C71	6
2020	9	Italy Istat	C80	2282
2020	9	Italy Istat	C57	8
2020	9	Italy Istat	C58	0
2020	9	Italy Istat	C15	6
2020	9	Italy Istat	C54	2
2020	9	Italy Istat	C10	3338
2020	9	Italy	C243	4
2020	9	Italy	C220	340
2020	9	Italy	C231	22
2020	9	Italy	C212	14092
2020	9	Italy	C205	1486
2020	9	Italy	C204	0
2020	9	Italy Istat	C205	1486
2020	9	Italy Istat	C204	0
2020	9	Italy Istat	C185	8
2020	9	Italy Istat	C193	30
2020	9	Italy Istat	C183	2
2020	9	Italy Istat	C220	340
2020	9	Italy Istat	C231	22
2020	9	Italy Istat	C212	14092
2020	9	Italy Istat	C243	4
2020	9	Japan	C108	2
2020	9	Japan	C107	157572
2020	9	Japan	C41	2
2020	9	Japan	C140	32194
2020	9	Japan	C182	298532
2020	9	Japan	C222	27000
2020	9	Japan	C226	30862
2020	9	Netherlands	C80	820
2020	9	Netherlands	C74	0
2020	9	Netherlands	C79	0
2020	9	Netherlands	C72	100
2020	9	Netherlands	C62	106
2020	9	Netherlands	C71	0
2020	9	Netherlands	C60	0
2020	9	Netherlands	C57	46
2020	9	Netherlands	C30	620
2020	9	Netherlands	C29	0
2020	9	Netherlands	C18	47460
2020	9	Netherlands	C16	52
2020	9	Morocco	C145	14
2020	9	Netherlands	C10	0
2020	9	Mexico	C245	155594
2020	9	Malta	C66	4
2020	9	Mexico	C97	380
2020	9	Malaysia	C202	2606
2020	9	Malaysia	C214	48
2020	9	Japan	C256	40
2020	9	Kenya	C31	36
2020	9	Kenya	C139	30
2020	9	Kenya	C72	14
2020	9	Kenya	C47	20
2020	9	Kenya	C207	4
2020	9	Kenya	C225	410
2020	9	Latvia	C134	94
2020	9	Kenya	C238	666
2020	9	Macedonia	C124	18
2020	9	Macedonia	C3	0
2020	9	Malaysia	C28	24
2020	9	Malaysia	C155	316
2020	9	Malaysia	C179	554
2020	9	Lithuania	C128	672
2020	9	Lithuania	C89	2
2020	9	Lithuania	C71	854
2020	9	Luxembourg	C89	0
2020	9	Luxembourg	C18	0
2020	9	Netherlands	C193	0
2020	9	Netherlands	C197	0
2020	9	Netherlands	C185	0
2020	9	Netherlands	C165	284
2020	9	Netherlands	C183	6
2020	9	Netherlands	C177	44
2020	9	Netherlands	C135	114
2020	9	Netherlands	C134	0
2020	9	Netherlands	C115	0
2020	9	Netherlands	C121	80
2020	9	Netherlands	C128	0
2020	9	Netherlands	C112	0
2020	9	Netherlands	C114	32
2020	9	Netherlands	C106	48
2020	9	Netherlands	C105	4
2020	9	Netherlands	C94	0
2020	9	Netherlands	C91	1646
2020	9	Netherlands	C89	12818
2020	9	Netherlands	C219	0
2020	9	Netherlands	C205	0
2020	9	Netherlands	C212	0
2020	9	Netherlands	C204	0
2020	9	Netherlands	C198	158
2020	9	Netherlands	C238	40
2020	9	Peru	C40	219918
2020	9	Poland	C115	330
2020	9	Poland	C105	1846
2020	9	Poland	C89	17204
2020	9	Poland	C80	0
2020	9	Philippines	C153	38002
2020	9	Philippines	C202	5402
2020	9	Philippines	C140	32828
2020	9	Philippines	C107	78604
2020	9	Poland	C10	996
2020	9	Poland	C58	5910
2020	9	Philippines	C226	30402
2020	9	Poland	C204	6704
2020	9	Poland	C245	0
2020	9	Poland	C193	438
2020	9	Poland	C134	1982
2020	9	Poland (Customs)	C58	5764
2020	9	Poland (Customs)	C10	996
2020	9	Poland (Customs)	C105	1614
2020	9	Poland (Customs)	C80	0
2020	9	Poland (Customs)	C89	16450
2020	9	Poland (Customs)	C115	330
2020	9	Poland (Customs)	C134	1982
2020	9	Poland (Customs)	C204	6490
2020	9	Poland (Customs)	C193	438
2020	9	Portugal	C35	0
2020	9	Portugal	C6	122
2020	9	Poland (Customs)	C245	0
2020	9	Qatar	C242	108600
2020	9	Qatar	C220	154000
2020	9	Portugal	C212	198
2020	9	Qatar	C202	323558
2020	9	Romania	C105	320
2020	9	Russia	C1	0
2020	9	Russia	C12	126
2020	9	Russia	C8	2
2020	9	Russia	C17	1628
2020	9	Russia	C87	638
2020	9	Russia	C134	14284
2020	9	Russia	C120	55926
2020	9	Russia	C151	1090
2020	9	Senegal	C98	0
2020	9	Serbia	C25	1198
2020	9	Russia	C240	3988
2020	9	Russia	C253	0
2020	9	Serbia	C29	1088
2020	9	Serbia	C94	304
2020	9	Singapore	C123	6
2020	9	Serbia	C152	28
2020	9	Serbia	C205	46
2020	9	Serbia	C193	340
2020	9	Singapore	C140	1160
2020	9	Singapore	C182	46
2020	9	Singapore	C155	16
2020	9	Singapore	C226	0
2020	9	Singapore	C222	12
2020	9	Slovenia	C25	14
2020	9	Slovakia	C183	50
2020	9	Slovenia	C10	0
2020	9	Slovakia	C58	0
2020	9	Slovenia	C54	0
2020	9	Slovenia	C115	0
2020	9	Slovenia	C199	0
2020	9	South Africa	C6	0
2020	9	South Africa	C26	74
2020	9	South Africa	C146	50
2020	9	South Africa	C130	130
2020	9	South Africa	C154	0
2020	9	South Africa	C156	0
2020	9	South Africa	C218	4
2020	9	South Africa	C258	1764
2020	9	South Africa	C259	3248
2020	9	South Korea	C7	17680
2020	9	South Korea	C40	112408
2020	9	South Korea	C41	145712
2020	9	South Korea	C107	158326
2020	9	South Korea	C108	16000
2020	9	South Korea	C140	16002
2020	9	South Korea	C182	400
2020	9	South Korea	C202	958
2020	9	South Korea	C222	0
2020	9	South Korea	C226	48220
2020	9	South Korea	C256	28214
2020	9	South Korea	C245	16400
2020	9	Spain	C4	1518
2020	9	Spain	C18	12
2020	9	Spain	C5	2
2020	9	Spain	C10	0
2020	9	Spain	C29	2
2020	9	Spain	C27	2
2020	9	Spain	C43	0
2020	9	Spain	C80	8974
2020	9	Spain	C92	0
2020	9	Spain	C112	0
2020	9	Spain	C115	0
2020	9	Spain	C153	46988
2020	9	Spain	C158	2
2020	9	Spain	C185	31856
2020	9	Spain	C183	0
2020	9	Spain	C180	0
2020	9	Spain	C193	0
2020	9	Spain	C194	0
2020	9	Spain	C204	0
2020	9	Spain	C198	2
2020	9	Spain	C219	0
2020	9	Spain	C222	0
2020	9	Spain	C220	4
2020	9	Spain	C232	6300
2020	9	Spain (Customs)	C4	1518
2020	9	Spain (Customs)	C5	2
2020	9	Spain	C245	90160
2020	9	Spain (Customs)	C18	12
2020	9	Spain (Customs)	C10	0
2020	9	Spain (Customs)	C29	2
2020	9	Spain (Customs)	C27	2
2020	9	Spain (Customs)	C43	0
2020	9	Spain (Customs)	C80	8974
2020	9	Spain (Customs)	C92	0
2020	9	Spain (Customs)	C112	0
2020	9	Spain (Customs)	C115	0
2020	9	Spain (Customs)	C153	6038
2020	9	Spain (Customs)	C158	2
2020	9	Spain (Customs)	C180	0
2020	9	Spain (Customs)	C185	31856
2020	9	Spain (Customs)	C198	2
2020	9	Spain (Customs)	C204	0
2020	9	Spain (Customs)	C194	0
2020	9	Spain (Customs)	C219	0
2020	9	Spain (Customs)	C220	4
2020	9	Sweden	C60	6274
2020	9	Spain (Customs)	C245	49210
2020	9	Spain (Customs)	C222	0
2020	9	Spain (Customs)	C232	6300
2020	9	Switzerland	C10	94
2020	9	Sweden	C168	16806
2020	9	Sweden	C79	33796
2020	9	Sweden	C153	34560
2020	9	Switzerland	C80	4194
2020	9	Switzerland	C89	1166
2020	9	Taiwan	C41	4706
